"fold","network","community","metric","value"
1,"M_SD_Wilms_2006","Plant-Seed Dispersers","balanced_accuracy",0.624807987711213
1,"M_SD_Wilms_2006","Plant-Seed Dispersers","mcc",0.145420093030836
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","roc_auc",0.86231884057971
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","pr_auc",0.383813860576183
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","recall",0.833333333333333
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","precision",0.333333333333333
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","specificity",0.855072463768116
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","f1",0.476190476190476
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","balanced_accuracy",0.844202898550725
1,"M_SD_Quijano-Vasquez_2017","Plant-Seed Dispersers","mcc",0.466899527823841
2,"A_HP_Hadfield_2013_013","Host-Parasite","roc_auc",0.760534429599178
2,"A_HP_Hadfield_2013_013","Host-Parasite","pr_auc",0.430176035472054
2,"A_HP_Hadfield_2013_013","Host-Parasite","recall",0.714285714285714
2,"A_HP_Hadfield_2013_013","Host-Parasite","precision",0.208333333333333
2,"A_HP_Hadfield_2013_013","Host-Parasite","specificity",0.589928057553957
2,"A_HP_Hadfield_2013_013","Host-Parasite","f1",0.32258064516129
2,"A_HP_Hadfield_2013_013","Host-Parasite","balanced_accuracy",0.652106885919836
2,"A_HP_Hadfield_2013_013","Host-Parasite","mcc",0.206484917253748
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","roc_auc",0.893044619422572
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","pr_auc",0.350977624348993
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","recall",0.583333333333333
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","precision",0.233333333333333
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","specificity",0.909448818897638
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","f1",0.333333333333333
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","balanced_accuracy",0.746391076115486
2,"M_PL_Orford_2016_Field-4","Plant-Pollinator","mcc",0.323329866161208
0,"M_SD_Walther_2018","Plant-Seed Dispersers","roc_auc",0.915094339622642
0,"M_SD_Walther_2018","Plant-Seed Dispersers","pr_auc",0.442398311436279
0,"M_SD_Walther_2018","Plant-Seed Dispersers","recall",0.666666666666667
0,"M_SD_Walther_2018","Plant-Seed Dispersers","precision",0.428571428571429
0,"M_SD_Walther_2018","Plant-Seed Dispersers","specificity",0.849056603773585
0,"M_SD_Walther_2018","Plant-Seed Dispersers","f1",0.521739130434783
0,"M_SD_Walther_2018","Plant-Seed Dispersers","balanced_accuracy",0.757861635220126
0,"M_SD_Walther_2018","Plant-Seed Dispersers","mcc",0.43450150098428
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","roc_auc",0.887254901960784
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","pr_auc",0.384814360909767
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","recall",0.5
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","precision",0.3
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","specificity",0.897058823529412
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","f1",0.375
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","balanced_accuracy",0.698529411764706
4,"M_SD_Albrecht_111_2012","Plant-Seed Dispersers","mcc",0.317026047361857
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","roc_auc",0.809130122214234
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","pr_auc",0.345036606410213
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","recall",0.230769230769231
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","precision",0.0909090909090909
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","specificity",0.906542056074766
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","f1",0.130434782608696
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","balanced_accuracy",0.568655643421999
0,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2","Plant-Pollinator","mcc",0.0890000420579641
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","roc_auc",0.938333333333333
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","pr_auc",0.398871718160307
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","recall",0.875
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","precision",0.318181818181818
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","specificity",0.8
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","f1",0.466666666666667
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","balanced_accuracy",0.8375
2,"M_PL_Brosi2017_Rustlers_2013_Control","Plant-Pollinator","mcc",0.451339288675643
4,"M_SD_Chen_1999","Plant-Seed Dispersers","roc_auc",0.867989715571268
4,"M_SD_Chen_1999","Plant-Seed Dispersers","pr_auc",0.329667497206226
4,"M_SD_Chen_1999","Plant-Seed Dispersers","recall",0.523809523809524
4,"M_SD_Chen_1999","Plant-Seed Dispersers","precision",0.261904761904762
4,"M_SD_Chen_1999","Plant-Seed Dispersers","specificity",0.965129358830146
4,"M_SD_Chen_1999","Plant-Seed Dispersers","f1",0.349206349206349
4,"M_SD_Chen_1999","Plant-Seed Dispersers","balanced_accuracy",0.744469441319835
4,"M_SD_Chen_1999","Plant-Seed Dispersers","mcc",0.349889247059383
3,"A_HP_Hadfield_2013_046","Host-Parasite","roc_auc",0.805698111211047
3,"A_HP_Hadfield_2013_046","Host-Parasite","pr_auc",0.385362019682261
3,"A_HP_Hadfield_2013_046","Host-Parasite","recall",0.780487804878049
3,"A_HP_Hadfield_2013_046","Host-Parasite","precision",0.166666666666667
3,"A_HP_Hadfield_2013_046","Host-Parasite","specificity",0.6529284164859
3,"A_HP_Hadfield_2013_046","Host-Parasite","f1",0.274678111587983
3,"A_HP_Hadfield_2013_046","Host-Parasite","balanced_accuracy",0.716708110681974
3,"A_HP_Hadfield_2013_046","Host-Parasite","mcc",0.244239606341817
1,"M_SD_Castano_2009","Plant-Seed Dispersers","roc_auc",0.849976110845676
1,"M_SD_Castano_2009","Plant-Seed Dispersers","pr_auc",0.344924767389463
1,"M_SD_Castano_2009","Plant-Seed Dispersers","recall",0.5
1,"M_SD_Castano_2009","Plant-Seed Dispersers","precision",0.171052631578947
1,"M_SD_Castano_2009","Plant-Seed Dispersers","specificity",0.902173913043478
1,"M_SD_Castano_2009","Plant-Seed Dispersers","f1",0.254901960784314
1,"M_SD_Castano_2009","Plant-Seed Dispersers","balanced_accuracy",0.701086956521739
1,"M_SD_Castano_2009","Plant-Seed Dispersers","mcc",0.244930847797477
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","roc_auc",0.91025641025641
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","pr_auc",0.478703076366714
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","recall",1
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","precision",0.3
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","specificity",0.461538461538462
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","f1",0.461538461538462
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","balanced_accuracy",0.730769230769231
2,"M_SD_Fuentes_1994","Plant-Seed Dispersers","mcc",0.372104203767625
0,"M_SD_Kone_2008","Plant-Seed Dispersers","roc_auc",0.776744555714513
0,"M_SD_Kone_2008","Plant-Seed Dispersers","pr_auc",0.405653404184148
0,"M_SD_Kone_2008","Plant-Seed Dispersers","recall",0.592592592592593
0,"M_SD_Kone_2008","Plant-Seed Dispersers","precision",0.271186440677966
0,"M_SD_Kone_2008","Plant-Seed Dispersers","specificity",0.815450643776824
0,"M_SD_Kone_2008","Plant-Seed Dispersers","f1",0.372093023255814
0,"M_SD_Kone_2008","Plant-Seed Dispersers","balanced_accuracy",0.704021618184708
0,"M_SD_Kone_2008","Plant-Seed Dispersers","mcc",0.297195337337776
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","roc_auc",0.75151171579743
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","pr_auc",0.440384212064577
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","recall",0.714285714285714
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","precision",0.245901639344262
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","specificity",0.634920634920635
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","f1",0.365853658536585
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","balanced_accuracy",0.674603174603175
4,"M_SD_Garcia-Estrada_2012","Plant-Seed Dispersers","mcc",0.248006411356051
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","roc_auc",0.837037037037037
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","pr_auc",0.388198458894007
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","recall",0.4
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","precision",0.285714285714286
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","specificity",0.907407407407407
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","f1",0.333333333333333
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","balanced_accuracy",0.653703703703704
4,"M_PL_Orford_2016_Farm-2013-B1","Plant-Pollinator","mcc",0.264755821646371
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","roc_auc",0.858456358456358
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","pr_auc",0.347932845183519
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","recall",0.692307692307692
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","precision",0.134328358208955
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","specificity",0.804713804713805
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","f1",0.225
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","balanced_accuracy",0.748510748510749
3,"M_SD_Ruggera_2016_A","Plant-Seed Dispersers","mcc",0.242038546248673
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","roc_auc",0.535714285714286
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","pr_auc",0.390234428379106
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","recall",0.333333333333333
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","precision",0.0869565217391304
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","specificity",0.666666666666667
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","f1",0.137931034482759
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","balanced_accuracy",0.5
1,"M_PL_Kaiser-Bunbury_2014_061_26","Plant-Pollinator","mcc",0
1,"A_HP_belay14","Host-Parasite","roc_auc",0.763110307414105
1,"A_HP_belay14","Host-Parasite","pr_auc",0.385105016339803
1,"A_HP_belay14","Host-Parasite","recall",0.571428571428571
1,"A_HP_belay14","Host-Parasite","precision",0.166666666666667
1,"A_HP_belay14","Host-Parasite","specificity",0.746835443037975
1,"A_HP_belay14","Host-Parasite","f1",0.258064516129032
1,"A_HP_belay14","Host-Parasite","balanced_accuracy",0.659132007233273
1,"A_HP_belay14","Host-Parasite","mcc",0.194020954392444
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","roc_auc",0.797283296880396
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","pr_auc",0.410565271199496
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","recall",0.904109589041096
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","precision",0.166666666666667
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","specificity",0.445378151260504
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","f1",0.281449893390192
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","balanced_accuracy",0.6747438701508
3,"M_SD_Jaroszewicz_2013","Plant-Seed Dispersers","mcc",0.221931942112351
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","roc_auc",0.872727272727273
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","pr_auc",0.359220804957371
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","recall",0.4
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","precision",0.166666666666667
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","specificity",0.886363636363636
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","f1",0.235294117647059
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","balanced_accuracy",0.643181818181818
2,"M_PL_Orford_2016_Field-49","Plant-Pollinator","mcc",0.192668658897113
4,"A_HP_Hadfield_2013_008","Host-Parasite","roc_auc",0.733990147783251
4,"A_HP_Hadfield_2013_008","Host-Parasite","pr_auc",0.37867855401131
4,"A_HP_Hadfield_2013_008","Host-Parasite","recall",0.285714285714286
4,"A_HP_Hadfield_2013_008","Host-Parasite","precision",0.153846153846154
4,"A_HP_Hadfield_2013_008","Host-Parasite","specificity",0.873563218390805
4,"A_HP_Hadfield_2013_008","Host-Parasite","f1",0.2
4,"A_HP_Hadfield_2013_008","Host-Parasite","balanced_accuracy",0.579638752052545
4,"A_HP_Hadfield_2013_008","Host-Parasite","mcc",0.121129214902673
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","roc_auc",0.58130081300813
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","pr_auc",0.401163498911296
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","recall",0.222222222222222
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","precision",0.142857142857143
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","specificity",0.853658536585366
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","f1",0.173913043478261
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","balanced_accuracy",0.537940379403794
4,"M_SD_Williams_1996_Marsden","Plant-Seed Dispersers","mcc",0.0627842145797348
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","roc_auc",0.71978021978022
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","pr_auc",0.349273535324007
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","recall",0.307692307692308
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","precision",0.1
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","specificity",0.874564459930314
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","f1",0.150943396226415
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","balanced_accuracy",0.591128383811311
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7","Plant-Pollinator","mcc",0.109164044686189
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","roc_auc",0.634988584474886
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","pr_auc",0.38005622346335
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","recall",0.25
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","precision",0.0652173913043478
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","specificity",0.705479452054795
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","f1",0.103448275862069
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","balanced_accuracy",0.477739726027397
1,"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3","Plant-Pollinator","mcc",-0.0259620884153165
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","roc_auc",0.692192192192192
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","pr_auc",0.379173481019681
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","recall",0.444444444444444
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","precision",0.266666666666667
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","specificity",0.900900900900901
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","f1",0.333333333333333
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","balanced_accuracy",0.672672672672673
1,"M_PL_Kaiser-Bunbury_2014_061_16","Plant-Pollinator","mcc",0.275040134611434
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","roc_auc",0.966049382716049
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","pr_auc",0.341944139251325
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","recall",0.833333333333333
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","precision",0.357142857142857
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","specificity",0.944444444444444
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","f1",0.5
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","balanced_accuracy",0.888888888888889
3,"A_PH_Macfadyen2009_plant-herb_A6","Plant-Herbivore","mcc",0.522232967867094
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","roc_auc",0.857800805987334
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","pr_auc",0.350443255514916
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","recall",0.555555555555556
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","precision",0.208333333333333
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","specificity",0.901554404145078
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","f1",0.303030303030303
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","balanced_accuracy",0.728554979850317
4,"M_PL_Kaiser-Bunbury_2010_060_19","Plant-Pollinator","mcc",0.291477456552718
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","roc_auc",0.82946047008547
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","pr_auc",0.34322046361093
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","recall",0.5
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","precision",0.15
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","specificity",0.891025641025641
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","f1",0.230769230769231
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","balanced_accuracy",0.69551282051282
2,"M_PL_Orford_2016_Field-58","Plant-Pollinator","mcc",0.224483275683858
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","roc_auc",0.854266211604096
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","pr_auc",0.339323204470839
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","recall",0.7
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","precision",0.152173913043478
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","specificity",0.866894197952218
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","f1",0.25
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","balanced_accuracy",0.783447098976109
3,"A_PH_Macfadyen2009_plant-herb_B8","Plant-Herbivore","mcc",0.282221661791917
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","roc_auc",0.749730434782609
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","pr_auc",0.341731260059462
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","recall",0.391304347826087
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","precision",0.122448979591837
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","specificity",0.8968
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","f1",0.186528497409326
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","balanced_accuracy",0.644052173913043
4,"M_SD_Gorchov_1995","Plant-Seed Dispersers","mcc",0.1680989702258
0,"M_SD_Jordano-1","Plant-Seed Dispersers","roc_auc",0.864641975308642
0,"M_SD_Jordano-1","Plant-Seed Dispersers","pr_auc",0.348525515840623
0,"M_SD_Jordano-1","Plant-Seed Dispersers","recall",0.666666666666667
0,"M_SD_Jordano-1","Plant-Seed Dispersers","precision",0.186915887850467
0,"M_SD_Jordano-1","Plant-Seed Dispersers","specificity",0.871111111111111
0,"M_SD_Jordano-1","Plant-Seed Dispersers","f1",0.291970802919708
0,"M_SD_Jordano-1","Plant-Seed Dispersers","balanced_accuracy",0.768888888888889
0,"M_SD_Jordano-1","Plant-Seed Dispersers","mcc",0.302533091366651
0,"M_PL_Schemske1978","Plant-Pollinator","roc_auc",0.806818181818182
0,"M_PL_Schemske1978","Plant-Pollinator","pr_auc",0.372450101925868
0,"M_PL_Schemske1978","Plant-Pollinator","recall",0.583333333333333
0,"M_PL_Schemske1978","Plant-Pollinator","precision",0.318181818181818
0,"M_PL_Schemske1978","Plant-Pollinator","specificity",0.909090909090909
0,"M_PL_Schemske1978","Plant-Pollinator","f1",0.411764705882353
0,"M_PL_Schemske1978","Plant-Pollinator","balanced_accuracy",0.746212121212121
0,"M_PL_Schemske1978","Plant-Pollinator","mcc",0.375227647955108
0,"A_HP_Hadfield_2013_006","Host-Parasite","roc_auc",0.724264392324094
0,"A_HP_Hadfield_2013_006","Host-Parasite","pr_auc",0.356221185418021
0,"A_HP_Hadfield_2013_006","Host-Parasite","recall",0.56
0,"A_HP_Hadfield_2013_006","Host-Parasite","precision",0.127272727272727
0,"A_HP_Hadfield_2013_006","Host-Parasite","specificity",0.795309168443497
0,"A_HP_Hadfield_2013_006","Host-Parasite","f1",0.207407407407407
0,"A_HP_Hadfield_2013_006","Host-Parasite","balanced_accuracy",0.677654584221748
0,"A_HP_Hadfield_2013_006","Host-Parasite","mcc",0.187197862358978
2,"M_SD_Castro_2015","Plant-Seed Dispersers","roc_auc",0.803045771652203
2,"M_SD_Castro_2015","Plant-Seed Dispersers","pr_auc",0.345790687166475
2,"M_SD_Castro_2015","Plant-Seed Dispersers","recall",0.407407407407407
2,"M_SD_Castro_2015","Plant-Seed Dispersers","precision",0.120879120879121
2,"M_SD_Castro_2015","Plant-Seed Dispersers","specificity",0.877488514548239
2,"M_SD_Castro_2015","Plant-Seed Dispersers","f1",0.186440677966102
2,"M_SD_Castro_2015","Plant-Seed Dispersers","balanced_accuracy",0.642447960977823
2,"M_SD_Castro_2015","Plant-Seed Dispersers","mcc",0.163397859078872
4,"M_SD_Llewellyn_1952","Plant-Seed Dispersers","roc_auc",0.711428571428571
4,"M_SD_Llewellyn_1952","Plant-Seed Dispersers","pr_auc",0.422684634965176
4,"M_SD_Llewellyn_1952","Plant-Seed Dispersers","recall",0.571428571428571
