"community","average_clustering","bipartite_clustering","cent_between","cent_close","cent_eigen","compartment.diversity","connectance","connected_components","degree_assortativity_coefficient","edge_connectivity","Fisher.alpha","global_efficiency","H2","interaction.evenness","interactions_count","links.per.species","local_efficiency","nestedness","NODF","number.of.compartments","Shannon.diversity","network_size","species_ratio","Spectral_bipartivity","web.asymmetry","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm"
"Plant-Pollinator",0.4067,0.1541,0.333442001373808,0.330188217381479,0.748574360910588,NA,0.186274509803922,1,-0.5844,1,8589934620.5,0.371,0,0.706384406943721,57,1.32558139534884,0,30.5497786360965,22.3945122437585,1,4.04305126783455,43,0.2647,1,-0.581395348837209,0.00957822214753823,0.00789783229709293,0.0325995630986389,0.0762896992102168,0.0848596874474878,0.0038648966560242,0.0077297933120484,0.134599227020669,0.234078306167031,0.213577549991598,0.0445303310368005,0.000672155940178121,0.105192404637876,0.0230213409511007,0.0147874306839187,0.000504116955133591,0.00621744244664762
"Plant-Seed Dispersers",0.3312,0.4262,0.39487241291675,0.393038323057467,0.667242587531438,NA,0.3203125,1,-0.4819,1,4294967316.5,0.4873,0,0.765364572088298,41,1.70833333333333,0,18.0301623586588,56.2419562419562,1,3.71357206670431,24,2,1,0.333333333333333,0.010288582183187,0.0346298619824341,0.0122961104140527,0.0100376411543287,0.0878293601003764,0.0163111668757842,0.0878293601003764,0.0055207026348808,0.0705144291091594,0.0258469259723965,0.0368883312421581,0.00501882057716437,0.226599749058971,0.0765370138017566,0.109661229611041,0.0183186951066499,0.165872020075282
"Host-Parasite",0.3554,0.5809,0.136127256975024,0.338575362040418,0.495808924312696,NA,0.403174603174603,1,-0.1948,1,17873661021126720,0.5294,0,0.842090555061207,127,3.52777777777778,0,26.7765073955384,60.3099933576124,1,4.84418708645859,36,0.7143,1,-0.166666666666667,0.00223461721183115,0.00855136980275544,0.00983583481428044,0.0299649851318776,0.0611792444530466,0.0212024703957208,0.0234194921964352,0.0693083243889994,0.144176798690901,0.0680414547885911,0.139197297344852,0.0379884926011296,0.137191420477539,0.0472612742596731,0.117308605915577,0.0356483029225978,0.0474900146041912
"Plant-Pollinator",0.5152,0.2222,0.775164758931668,0.408602955580752,0.854119177542674,NA,0.1875,1,-0.4649,1,4294967314,0.3894,0,0.681601919712954,36,1.125,0,19.4205506073872,29.8135964912281,1,3.58351893845611,32,0.3333,1,-0.5,0.00634361233480176,0.00281938325991189,0.0306607929515419,0.146431718061674,0.0296035242290749,0.00211453744493392,0.000704845814977974,0.540264317180617,0.171101321585903,0.0262555066079295,0.0259030837004405,0.00105726872246696,0.00951541850220264,0.00616740088105727,0.00052863436123348,0.00052863436123348,0
"Plant-Pollinator",0.4502,0.1622,0.391682132345918,0.291680196454035,0.829634942535852,NA,0.161538461538462,1,-0.5935,1,8589934623.5,0.3636,0,0.694440634391784,63,1.28571428571429,0,19.8922812485355,23.632921361929,1,4.14313472639153,49,0.2564,1,-0.591836734693878,0.0066751430387794,0.00487391396482306,0.0290315744861199,0.0986437804619623,0.0591226954863319,0.00286077558804832,0.00455605001059547,0.264462809917355,0.247192201737656,0.148760330578512,0.0410044500953592,0.00169527442254715,0.0634668361941089,0.0163170163170163,0.00709896164441619,0.000423818605636787,0.00381436745073109
"Plant-Seed Dispersers",0.4299,0.0751,0.344949294532628,0.209095704482698,0.767686541949629,NA,0.15034965034965,1,-0.58,1,8589934613.5,0.3485,0,0.664993911147188,43,1.16216216216216,0,17.7784544770728,20.0513784461153,1,3.76120011569356,37,0.4231,1,-0.405405405405405,0.0238095238095238,0.0149501661129568,0.0564784053156146,0.0952380952380952,0.109080841638981,0.00221483942414175,0.00775193798449612,0.112403100775194,0.249169435215947,0.188261351052049,0.0171650055370986,0,0.0758582502768549,0.0398671096345515,0.00498338870431894,0,0.00276854928017719
"Plant-Herbivore",0.3312,0.5262,0.0532525736011868,0.216540384982978,0.417079056854125,NA,0.471153846153846,1,-0.1384,4,35785359201268408,0.5735,0,0.883071314690025,294,5.88,0,55.9467022437726,52.3271214826955,1,5.68357976733868,50,0.9231,1,-0.04,0.000688627803698915,0.00375700339160905,0.00436365169486761,0.0187756478722806,0.0448217062978995,0.0124444881668447,0.0132408604568366,0.0611707609571458,0.151830719358405,0.11549037794892,0.138285363614219,0.0297093709595818,0.11906702643956,0.109962617347799,0.119397286712763,0.0230221859950906,0.0339723049824798
"Host-Parasite",0.343,0.2924,0.415568946266715,0.470487706269145,0.700465426702925,NA,0.227272727272727,1,-0.4188,1,8589934617,0.4444,0,0.725304625098519,50,1.61290322580645,0,18.8739301055894,41.5934564301911,1,3.91202300542815,31,1.8182,1,0.290322580645161,0.00777725929382486,0.0211541452792036,0.0149323378441437,0.0312645823611759,0.0888163011354799,0.00917716596671333,0.0458858298335666,0.0545963602426505,0.218229895784725,0.0186654223051797,0.0502410950381086,0.00591071706330689,0.200031109037175,0.0925493855965158,0.0603515321200809,0.00373308446103593,0.0766837766371131
"Plant-Seed Dispersers",0.4318,0.225,0.546707030017715,0.347513320319394,0.745692539921382,NA,0.169642857142857,1,-0.4703,1,4294967315,0.3965,0,0.672177397573788,38,1.26666666666667,0,11.4338607939856,33.870458135861,1,3.63758615972639,30,1.1429,1,0.0666666666666667,0.0156185778873818,0.0369913686806412,0.0184956843403206,0.0156185778873818,0.101931771475545,0.00739827373612824,0.0780928894369092,0.00863131935881628,0.0928894369091656,0.0604192355117139,0.0143855322646938,0.00164406083025072,0.286477599671188,0.0854911631730374,0.0546650226058364,0.00369913686806412,0.117550349362926
"Plant-Pollinator",0.362,0.2818,0.346463511236239,0.275917290806171,0.722825093907771,NA,0.222222222222222,1,-0.6129,1,8589934617,0.4196,0,0.722295141322695,50,1.47058823529412,0,20.9705191228494,40.4265873015873,1,3.91202300542815,34,0.36,1,-0.470588235294118,0.00765814060346148,0.0067391637310461,0.0315515392862613,0.0964925716036146,0.0718333588604687,0.00704548935518456,0.00428855873793843,0.211517843467606,0.241537754633175,0.142135089600245,0.0793383366518609,0.00750497779139225,0.0511563792311227,0.0223617705621075,0.0159289324551999,0.00122530249655384,0.00168479093276153
"Plant-Herbivore",0.2864,0.2809,0.262813557719535,0.25681005000047,0.757733003052617,NA,0.136363636363636,1,-0.4662,1,68905074298768664,0.3862,0,0.716293949954913,153,2.0958904109589,0,10.8311513704346,31.8998318525211,1,5.03043792139244,73,0.4314,1,-0.397260273972603,0.00175678313488191,0.00436325223042565,0.00917431192660551,0.0433799129646002,0.0492703034756749,0.00481105969617986,0.0124811978275597,0.17121172107336,0.252678233112492,0.119472735414681,0.0713736206955943,0.00632671573411719,0.145640766554523,0.0400615448209344,0.0318976702529538,0.00399582046365296,0.0321043506217634
"Plant-Herbivore",0.5654,0.1959,0.470350235904535,0.286252474181977,0.832271096289057,NA,0.175,1,-0.6449,1,8589934623.5,0.3439,0,0.703884046944171,63,1.18867924528302,0,26.6666872426818,20.5016060124115,1,4.14313472639153,53,5.625,1,0.69811320754717,0.00502592740327084,0.0282409254088552,0.00215396888711608,0.000877542879936179,0.0379736737136019,0.00231352213801356,0.120861587554846,0.000159553250897487,0.0192261667331472,0.00558436378141205,0.00382927802153969,0.000159553250897487,0.203270841643398,0.127483047467092,0.0445951336258476,0.00287195851615477,0.395372955723973
"Plant-Herbivore",0.4188,0,0.568386243386243,0.203398065891286,0.904271816607939,NA,0.109090909090909,1,-0.3624,1,4294967314,0.2787,0,0.617944763427732,36,0.972972972972973,0,15.0900955096271,13.4424603174603,1,3.58351893845611,37,1.4667,1,0.189189189189189,0.0476190476190476,0.0740740740740741,0.0291005291005291,0.0132275132275132,0.119047619047619,0,0.123015873015873,0.00264550264550265,0.0608465608465608,0.0462962962962963,0,0,0.248677248677249,0.0661375661375661,0,0,0.169312169312169
"Plant-Seed Dispersers",0.4308,0.3235,0.404212066884243,0.292339757249644,0.738395774771244,NA,0.31547619047619,1,-0.778,1,8589934618.5,0.4387,0,0.774847740833359,53,1.55882352941176,0,29.0591247491409,36.908268434986,1,3.97029191355212,34,4.6667,1,0.647058823529412,0.00630877276514701,0.032258064516129,0.004285204142364,0.001428401380788,0.0547553862635401,0.00654683966194501,0.112962742530651,0.000119033448399,0.017378883466254,0.019997619331032,0.00868944173312701,0.000238066896798,0.18688251398643,0.161528389477443,0.0805856445661231,0.00833234138793001,0.297702654445899
"Plant-Seed Dispersers",0.3074,0.35,0.326881770736725,0.375542886072295,0.679523406283613,NA,0.230769230769231,1,-0.4438,1,8589934616,0.4617,0,0.725278387358038,48,1.6551724137931,0,11.5376016870188,60.9228650137741,1,3.87120101090789,29,1.2308,1,0.103448275862069,0.00741656365883807,0.0234857849196539,0.0131334981458591,0.017459826946848,0.088380716934487,0.0118974042027194,0.0642768850432633,0.015451174289246,0.120982694684796,0.0401730531520396,0.0492892459826947,0.00463535228677379,0.267923362175525,0.0434177997527812,0.0880716934487021,0.013442521631644,0.130562422744129
"Plant-Pollinator",0.4643,0.3464,0.450407707760649,0.336778896641188,0.805787951576995,NA,0.226190476190476,1,-0.7378,1,8589934630,0.4098,0,0.744481791940473,76,1.52,0,21.0116522299201,39.5910297397036,1,4.33073334028633,50,0.1905,1,-0.68,0.00219786575667313,0.00173515717632089,0.0171780560455768,0.0989328783365627,0.0307701205934238,0.00407761936435409,0.00127244859596865,0.426877584661211,0.196535469504613,0.101969403395124,0.0688857398999393,0.0101795887677492,0.0263454697938055,0.00456924723097834,0.00691170941901154,0.000838659301888429,0.00072298215680037
"Host-Parasite",0.4388,0.4462,0.518290061888618,0.477877291949139,0.731642936888397,NA,0.410526315789474,1,-0.6355,1,4294967315.5,0.497,0,0.804492904251969,39,1.625,0,25.2082124159263,47.292817679558,1,3.66356164612965,24,0.2632,1,-0.583333333333333,0.00792038992688871,0.00609260763606824,0.0361494719740049,0.123070674248578,0.0564581640942323,0.0113728675873274,0.00264012997562957,0.323923639317628,0.198009748172218,0.0670186839967506,0.0950446791226645,0.0190901705930138,0.0243704305442729,0.0142160844841592,0.0127944760357433,0.00121852152721365,0.000609260763606824
"Plant-Pollinator",0.3086,0.445,0.319615699649684,0.354577999839378,0.764166113533507,NA,0.25,1,-0.5475,1,17889298519832874,0.4521,0,0.781656321746609,143,2.50877192982456,0,18.4125454277568,51.2632533482143,1,4.96284463025991,57,0.2955,1,-0.543859649122807,0.00108808132456781,0.00197832968103238,0.00906988069150231,0.0624695641587533,0.0337076941806672,0.00675675675675676,0.00256421962503044,0.348505600194789,0.224388239590942,0.0768276722668614,0.119787862186511,0.0221116386656927,0.041659057706355,0.0199583028974921,0.0228877526174823,0.00388056975894814,0.00235877769661553
"Plant-Pollinator",0.1927,0.3696,0.272933450210654,0.429670672689616,0.827977043823111,NA,0.108094645080946,1,-0.366,1,139611588448485600,0.397,0,0.73188675682164,434,3.390625,0,7.62355853322867,34.4498976207273,1,6.07304453410041,128,1.3273,1,0.140625,0.000262211250433494,0.00289701139591845,0.000966677420952975,0.00268615488347308,0.0251354254649416,0.00368424932060702,0.030540964768233,0.00582543980801786,0.069959653301143,0.0448133527152156,0.0320012518472601,0.00355253952200218,0.290890756993005,0.0815458863646525,0.104999293117136,0.0184635387402018,0.281775593086806
"Plant-Herbivore",0.3272,0.5024,0.298635317784504,0.373720919704573,0.756839616497094,NA,0.15587044534413,1,-0.204,1,69355434261505704,0.3669,0,0.730450170518823,154,2.16901408450704,0,18.6311868025034,25.3801931757844,1,5.03695260241363,71,0.3654,1,-0.464788732394366,0.00198231364320929,0.00514886660573841,0.0102462445454194,0.0383848005457799,0.0543591591900833,0.0137217295042929,0.0131939706772047,0.108229176052621,0.193636000875307,0.130021753961409,0.103543707441399,0.0369688622292018,0.16426171688957,0.0162446741411047,0.0647856140667036,0.0180596496196275,0.0272117600113275
"Plant-Pollinator",0.5706,0.0526,0.611952662721894,0.309055787514178,0.752752608102933,NA,0.214285714285714,1,-0.764,1,4294967309.5,0.3654,0,0.681481544999894,27,1,0,28.714441823971,19.6825396825397,1,3.29583686600433,27,0.2857,1,-0.555555555555556,0.0310344827586207,0.00919540229885057,0.0896551724137931,0.168965517241379,0.0827586206896552,0.00114942528735632,0.00229885057471264,0.201149425287356,0.219540229885057,0.141379310344828,0.0126436781609195,0,0.0298850574712644,0.00919540229885057,0.00114942528735632,0,0
"Plant-Herbivore",0.5808,0.1679,0.518359061763026,0.241220831461621,0.878336359036778,NA,0.10414201183432,1,-0.5734,1,8589934636,0.2933,0,0.664358684251389,88,1.12820512820513,0,10.9420406544321,15.6196915534265,1,4.47733681447821,78,5,1,0.666666666666667,0.00298345538378085,0.0204773528614049,0.00101708706265256,0.000237320314618931,0.0194941687008408,0.000983184160564144,0.120626525630594,0,0.00528885272579333,0.00281394087333876,0.000711960943856794,0,0.133034987794955,0.102624084621644,0.0283089232438297,0.00132221318144833,0.560075942500678
"Plant-Pollinator",0.3265,0.3425,0.179914701685175,0.240893551973628,0.667470345421707,NA,0.236,1,-0.4665,1,8589934621.5,0.409,0,0.738488871797435,59,1.68571428571429,0,27.3357722142841,31.8768115942029,1,4.07753744390572,35,0.4,1,-0.428571428571429,0.00936507936507936,0.0125396825396825,0.0287301587301587,0.0563492063492064,0.0987301587301587,0.0128571428571429,0.0131746031746032,0.0744444444444444,0.192380952380952,0.17952380952381,0.096984126984127,0.00888888888888889,0.11,0.0476190476190476,0.0438095238095238,0.00523809523809524,0.00936507936507936
"Plant-Pollinator",0.3195,0.3767,0.242052804232804,0.366737160759846,0.638420176196253,NA,0.274509803921569,1,-0.345,1,8589934613,0.4494,0,0.74301078289597,42,1.61538461538462,0,21.855048367527,45.6672203765227,1,3.73766961828337,26,0.5294,1,-0.307692307692308,0.0129829984544049,0.0194744976816074,0.0321483771251932,0.0522411128284389,0.112519319938176,0.0170015455950541,0.0228748068006182,0.0590417310664606,0.173106646058733,0.124574961360124,0.0982998454404946,0.0102009273570325,0.146522411128284,0.0377125193199382,0.0550231839258114,0.00865533230293663,0.0176197836166924
"Host-Parasite",0.2628,0.3502,0.43456046134852,0.392975892291673,0.788821978299021,NA,0.190625,1,-0.3679,1,68679894317400128,0.4134,0,0.743487534661855,122,2.17857142857143,0,24.4510954237343,35.3555962555963,1,4.80402104473326,56,0.4,1,-0.428571428571429,0.00195187507999488,0.00318379623704083,0.0112312811980033,0.0587002431844362,0.046541021374632,0.00627159861768847,0.00353577371048253,0.275870344297965,0.272926532701907,0.0926980673236913,0.0959138615128632,0.0117112504799693,0.0531325995136311,0.0372296173044925,0.0235024958402662,0.00305580442851657,0.00254383719441956
"Plant-Pollinator",0.4359,0.0943,0.326488080946664,0.220398286757058,0.736331967661026,NA,0.172839506172839,1,-0.625,1,8589934613,0.3553,0,0.680434700546576,42,1.16666666666667,0,27.1693768593634,18.9491817398794,1,3.73766961828337,36,0.3333,1,-0.5,0.0222222222222222,0.0126984126984127,0.0587301587301587,0.108994708994709,0.101587301587302,0.00264550264550265,0.00634920634920635,0.141798941798942,0.225396825396825,0.191005291005291,0.0227513227513228,0,0.0645502645502646,0.0317460317460317,0.00740740740740741,0.000529100529100529,0.00158730158730159
"Plant-Pollinator",0.4113,0.2753,0.382399201302793,0.258307161483339,0.643920776797331,NA,0.305555555555556,1,-0.6719,1,4294967312.5,0.4457,0,0.746776925262312,33,1.375,0,32.415724255786,36.2896825396825,1,3.49650756146648,24,0.3333,1,-0.5,0.0196078431372549,0.0160427807486631,0.0528817587641117,0.0944741532976827,0.106357694592989,0.0101010101010101,0.0106951871657754,0.120617944147356,0.20855614973262,0.172311348781937,0.053475935828877,0.0035650623885918,0.0784313725490196,0.0273321449792038,0.017825311942959,0.0035650623885918,0.0041592394533571
"Plant-Seed Dispersers",0.3909,0.506,0.440117424242424,0.427747030809875,0.603322251313004,NA,0.397959183673469,1,-0.5898,1,4294967315.5,0.5341,0,0.799037651449582,39,1.85714285714286,0,10.0898537306232,75.5605158730159,1,3.66356164612965,21,2,1,0.333333333333333,0.0101088646967341,0.0347330222913427,0.0147744945567652,0.0152928978745464,0.0860549507516848,0.0220321410057024,0.0876101607050285,0.0111456713322965,0.085277345775013,0.0134784862623121,0.0476931052358735,0.0106272680145153,0.198030067392431,0.0414722654224987,0.131415241057543,0.0238465526179368,0.166407465007776
"Plant-Seed Dispersers",0.3132,0.5216,0.255284265516088,0.379156281042561,0.624807605712611,NA,0.280555555555556,1,-0.4728,1,34989504797263136,0.494,0,0.784070497596053,101,2.65789473684211,0,7.76006083921225,72.2593150289943,1,4.61512051684126,38,1.1111,1,0.0526315789473684,0.0024232245681382,0.0112763915547025,0.00786948176583493,0.020753358925144,0.0595009596928983,0.0162188099808061,0.0422504798464491,0.0461132437619962,0.143570057581574,0.028095009596929,0.088915547024952,0.0173224568138196,0.213267754318618,0.0322696737044146,0.112404030710173,0.0362044145873321,0.121545105566219
"Plant-Pollinator",0.3484,0.2032,0.403221580313204,0.45185500464444,0.753425340597981,NA,0.158241758241758,1,-0.4527,1,8589934628,0.3922,0,0.698767694813939,72,1.5,0,15.254003779842,31.5088799264134,1,4.27666611901606,48,0.3714,1,-0.458333333333333,0.0044645625348794,0.00706889068022571,0.0173621876356421,0.0569231723197123,0.0670924536491598,0.00427853909592609,0.0159360079370001,0.151113040243071,0.248961369132511,0.119923110311899,0.0492962113226267,0.00192224220251752,0.181868915483351,0.0134556954176226,0.0259192658274943,0.00241830470639301,0.031996031499969
"Host-Parasite",0.3747,0.625,0.0926251715227961,0.34302901262962,0.488751517273863,NA,0.433333333333333,1,-0.3425,1,234187180623265856,0.5513,0,0.847417785426614,104,3.35483870967742,0,23.5702478176876,70.8466891133558,1,4.64439089914137,31,0.9375,1,-0.032258064516129,0.00292060995815665,0.0128619169311129,0.00999747254907467,0.0226908927518324,0.0629616108287231,0.0262293240472914,0.0400741385604763,0.0374343564829116,0.101491196045943,0.0444269707096521,0.119436097615771,0.0347103260411694,0.158471173018057,0.0411412845067258,0.138251565615434,0.0552669269005027,0.0916341374371648
"Host-Parasite",0.3992,0.1688,0.374170729663154,0.32903470897177,0.715020506347874,NA,0.183333333333333,1,-0.5667,1,8589934614,0.3775,0,0.690465051036556,44,1.29411764705882,0,18.2991665950017,25.4665479899125,1,3.78418963391826,34,2.4,1,0.411764705882353,0.016230173367761,0.0461084470675028,0.0121726300258207,0.0066396163777204,0.0944300995942457,0.00479527849502029,0.099963113242346,0.00221320545924013,0.066396163777204,0.0357801549243821,0.0121726300258207,0.000368867576540022,0.228697897454814,0.16931021763187,0.0413131685724825,0.000737735153080044,0.16267060125415
